270
381
524
592
640
746
837
934
1050
1132
272
361
460
547
664
809
848
953
1046
1157
261
358
455
558
648
748
838
996
1045
1174
260
357
450
547
642
749
847
932
1106
1142
266
351
447
550
659
744
848
949
1038
1237
