82
110
138
172
216
280
348
436
518
601
83
114
137
172
212
262
350
437
506
596
81
111
138
168
211
262
329
414
502
586
82
112
138
167
209
259
330
408
489
596
82
109
137
168
211
267
328
406
488
586
